,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,hotel_encoded,country_encoded,deposit_encoded,room_type_mismatch,reserved_room_type_encoded,assigned_room_type_encoded,customer_type_encoded,arrival_date_month_encode,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,distribution_channel_Undefined
54432,1,200,2016,29,15,3,7,2,0,0,0,0,0,90.95,0,1,0,59,0,0,0,0,2,5,False,False,True,False
54433,1,200,2016,29,15,3,7,2,0,0,0,0,0,90.95,0,1,0,59,0,0,0,0,2,5,False,False,True,False
54434,1,10,2016,29,16,0,1,2,0,0,0,1,0,169.0,0,1,0,135,0,0,0,0,2,5,False,False,True,False
54435,1,5,2016,29,16,0,1,2,0,0,0,0,0,151.0,0,0,0,51,0,0,0,0,2,5,False,False,True,False
54436,1,10,2016,29,16,0,1,2,0,0,0,1,0,139.0,0,1,0,135,0,0,0,0,2,5,False,False,True,False
54437,1,104,2016,29,16,0,1,2,0,0,0,0,0,94.5,0,0,0,43,0,0,0,0,2,5,False,False,True,False
54438,1,99,2016,29,16,0,1,2,0,0,0,0,0,121.5,0,0,0,59,0,0,0,0,2,5,False,False,True,False
54439,1,145,2016,29,16,0,1,2,0,0,0,0,0,94.5,0,0,0,80,0,0,0,0,2,5,False,False,True,False
54440,1,8,2016,29,16,1,1,2,0,0,0,0,0,139.0,0,0,0,135,0,0,0,0,2,5,False,False,True,False
54441,1,104,2016,29,16,0,1,2,0,0,0,0,0,94.5,0,0,0,43,0,0,0,0,2,5,False,False,True,False
54442,1,135,2016,29,16,1,1,2,0,0,0,0,0,102.09,0,0,0,135,0,0,3,3,2,5,False,False,True,False
54443,1,184,2016,29,16,1,1,2,0,0,0,0,0,96.0,0,0,0,135,0,0,0,0,3,5,False,False,True,False
54444,1,104,2016,29,16,1,1,2,0,0,0,0,0,105.3,0,0,0,135,0,0,0,0,2,5,False,False,True,False
54445,1,106,2016,29,16,1,1,1,0,0,0,0,0,99.9,0,0,0,11,0,0,0,0,2,5,False,False,True,False
54446,1,19,2016,29,16,1,1,2,0,0,0,0,0,151.0,0,1,0,42,0,0,0,0,2,5,False,False,True,False
54447,1,136,2016,29,16,1,1,2,0,0,0,0,0,121.5,0,0,0,51,0,0,0,0,2,5,False,False,True,False
54448,1,124,2016,29,16,2,1,3,0,0,0,0,0,137.7,0,1,0,34,0,0,3,3,2,5,False,False,True,False
54449,1,124,2016,29,16,2,1,2,0,0,0,0,0,118.8,0,1,0,34,0,0,3,3,2,5,False,False,True,False
54450,1,99,2016,29,16,2,1,2,0,0,0,0,0,94.5,0,1,0,169,0,0,0,0,2,5,False,False,True,False
54451,1,124,2016,29,16,2,1,2,0,0,0,0,0,118.8,0,1,0,34,0,0,3,3,2,5,False,False,True,False
54452,1,100,2016,29,16,2,1,2,0,0,0,0,0,121.5,0,1,0,51,0,0,0,0,2,5,False,False,True,False
54453,1,80,2016,29,16,2,1,2,0,0,0,0,0,193.0,0,0,0,135,0,0,4,4,2,5,True,False,False,False
54454,1,4,2016,29,16,2,2,2,0,0,0,0,0,72.25,0,0,0,135,0,0,0,0,2,5,False,False,True,False
54455,1,157,2016,29,16,2,2,2,0,0,0,0,0,87.13,0,0,0,139,0,0,0,0,2,5,False,False,True,False
54456,0,207,2016,29,16,2,2,2,0,0,0,1,0,83.76,0,1,0,135,0,0,1,1,3,5,True,False,False,False
54457,1,4,2016,29,16,2,2,1,0,0,0,0,0,68.0,0,0,0,135,0,0,0,0,2,5,False,False,True,False
54458,0,206,2016,29,16,2,2,1,0,0,0,1,0,79.27,0,1,0,135,0,0,1,1,3,5,True,False,False,False
54459,0,192,2016,29,16,2,2,2,0,0,0,1,0,176.95,1,1,0,43,0,0,5,5,2,5,False,False,True,False
54460,1,157,2016,29,16,2,2,2,0,0,0,0,0,87.13,0,0,0,139,0,0,0,0,2,5,False,False,True,False
54461,1,16,2016,29,16,2,2,3,0,0,0,0,0,180.5,0,0,0,81,0,0,3,3,2,5,False,False,True,False
54462,1,156,2016,29,16,2,3,2,0,0,0,0,0,111.35,0,2,0,162,0,0,0,0,2,5,False,False,True,False
54463,1,152,2016,29,16,2,4,2,0,0,0,1,0,133.17,0,0,0,81,0,0,0,0,2,5,False,False,True,False
54464,1,104,2016,29,16,2,4,3,0,0,0,0,0,139.2,0,0,0,51,0,0,3,3,2,5,False,False,True,False
54465,1,108,2016,29,16,2,5,2,0,0,0,0,0,121.37,0,0,0,123,0,0,3,3,2,5,False,False,True,False
54466,0,210,2016,29,16,2,5,2,0,0,0,0,0,87.18,0,1,0,30,0,0,0,0,2,5,False,False,True,False
54467,1,108,2016,29,16,2,5,2,0,0,0,0,0,121.37,0,0,0,123,0,0,3,3,2,5,False,False,True,False
54468,1,108,2016,29,16,2,5,2,0,0,0,0,0,121.37,0,0,0,123,0,0,3,3,2,5,False,False,True,False
54469,1,139,2016,29,16,4,9,3,0,0,0,0,0,131.36,0,0,0,56,0,0,0,0,2,5,False,False,True,False
54470,1,68,2016,29,16,2,5,2,0,0,0,0,0,123.17,0,0,0,56,0,0,3,3,2,5,False,False,True,False
54471,1,134,2016,30,17,1,0,2,0,0,0,0,0,94.5,0,1,0,169,0,0,0,0,2,5,False,False,True,False
54472,0,197,2016,30,17,1,0,0,0,0,0,0,0,86.5,0,0,0,59,0,0,1,1,3,5,False,False,True,False
54473,1,25,2016,30,17,1,0,2,0,0,0,0,0,139.0,0,0,0,25,0,0,0,0,2,5,True,False,False,False
54474,1,179,2016,30,17,1,0,2,0,0,0,0,0,85.5,0,1,0,59,0,1,0,3,2,5,False,False,True,False
54475,0,198,2016,30,17,1,0,2,0,0,0,1,0,86.75,0,0,0,59,0,0,1,1,3,5,False,False,True,False
54476,1,12,2016,30,17,1,0,2,0,0,0,0,0,85.0,0,0,0,135,0,0,0,0,2,5,False,False,True,False
54477,1,61,2016,30,17,2,0,2,0,0,0,0,0,94.5,0,0,0,81,0,0,0,0,2,5,False,False,True,False
54478,1,140,2016,30,17,2,0,2,0,0,0,0,0,94.5,0,0,0,140,0,0,0,0,2,5,False,False,True,False
54479,1,21,2016,30,17,2,1,4,0,0,0,0,0,299.33,0,0,0,135,0,0,6,6,2,5,False,False,True,False
54480,1,85,2016,30,17,2,2,2,0,0,0,0,0,94.5,0,0,0,51,0,0,0,0,2,5,False,False,True,False
54481,1,85,2016,30,17,2,2,2,0,0,0,0,0,94.5,0,0,0,51,0,0,0,0,2,5,False,False,True,False
54482,1,64,2016,30,17,2,2,2,0,0,0,0,0,105.3,0,0,0,59,0,0,0,0,2,5,False,False,True,False
54483,1,65,2016,30,17,2,3,2,0,0,0,0,0,131.75,0,1,0,135,0,0,4,4,3,5,True,False,False,False
54484,1,33,2016,30,17,2,3,3,0,0,0,0,0,161.1,0,2,0,56,0,0,3,3,2,5,False,False,True,False
54485,1,84,2016,30,17,2,3,2,0,0,0,0,0,96.3,0,0,0,56,0,0,0,0,2,5,False,False,True,False
54486,1,65,2016,30,17,2,3,3,0,0,0,0,0,131.75,0,2,0,135,0,0,4,4,3,5,True,False,False,False
54487,1,5,2016,30,17,2,3,2,0,0,0,0,0,143.0,0,1,0,135,0,0,4,4,2,5,False,False,False,False
54488,1,114,2016,30,17,4,5,3,0,0,0,0,0,191.0,0,0,0,59,0,0,3,3,2,5,False,False,True,False
54489,1,114,2016,30,17,4,5,3,0,0,0,0,0,191.0,0,0,0,59,0,0,3,3,2,5,False,False,True,False
54490,1,155,2016,30,17,2,5,2,0,0,0,6,0,101.88,0,1,0,56,0,0,0,0,2,5,False,False,True,False
54491,1,155,2016,30,17,2,5,2,0,0,0,6,0,101.88,0,1,0,56,0,0,0,0,2,5,False,False,True,False
54492,1,93,2016,30,18,1,0,2,0,0,0,0,0,109.35,0,0,0,31,0,0,0,0,2,5,False,False,True,False
54493,1,78,2016,30,18,1,1,2,0,0,0,0,0,105.3,0,0,0,12,0,0,0,0,2,5,False,False,True,False
54494,1,216,2016,30,18,1,1,2,0,0,0,0,0,86.63,0,1,0,12,0,0,1,1,2,5,False,False,True,False
54495,1,217,2016,30,18,1,1,2,0,0,0,0,0,95.63,0,1,0,56,0,0,1,1,2,5,False,False,True,False
54496,1,43,2016,30,18,1,1,3,0,0,0,0,0,168.3,0,2,0,15,0,0,3,3,2,5,False,False,True,False
54497,1,78,2016,30,18,1,1,2,0,0,0,0,0,105.3,0,0,0,12,0,0,0,0,2,5,False,False,True,False
54498,1,58,2016,30,18,1,2,2,0,0,0,0,0,94.5,0,0,0,56,0,0,0,0,2,5,False,False,True,False
54499,1,75,2016,30,18,1,2,2,0,0,0,0,0,0.0,0,0,0,135,0,1,0,3,2,5,False,False,True,False
54500,1,112,2016,30,18,1,2,2,0,0,0,0,0,105.3,0,0,0,43,0,0,0,0,2,5,False,False,True,False
54501,1,52,2016,30,18,1,2,2,0,0,0,0,0,94.5,0,0,0,51,0,0,0,0,2,5,False,False,True,False
54502,1,112,2016,30,18,1,2,2,0,0,0,0,0,105.3,0,0,0,15,0,0,0,0,2,5,False,False,True,False
54503,1,54,2016,30,18,1,2,2,0,0,0,0,0,94.5,0,0,0,140,0,0,0,0,2,5,False,False,True,False
54504,1,89,2016,30,18,1,3,3,0,0,0,0,0,139.95,0,1,0,56,0,0,3,3,2,5,False,False,True,False
54505,1,103,2016,30,18,1,3,2,0,0,0,0,0,72.25,0,0,0,135,0,1,0,1,2,5,False,False,True,False
54506,1,31,2016,30,18,1,3,3,0,0,0,0,0,210.6,0,1,0,56,0,0,3,3,2,5,False,False,True,False
54507,1,83,2016,30,18,1,3,2,0,0,0,0,0,123.75,0,0,0,56,0,0,0,0,2,5,False,False,True,False
54508,1,165,2016,30,18,1,3,2,0,0,0,0,0,85.0,0,1,0,113,0,0,0,0,2,5,False,False,True,False
54509,1,179,2016,30,18,1,3,2,0,0,0,0,0,80.75,0,0,0,81,0,0,0,0,2,5,False,False,True,False
54510,1,170,2016,30,18,1,3,2,0,0,0,0,0,95.2,0,1,0,43,0,0,0,0,2,5,False,False,True,False
54511,1,160,2016,30,18,1,3,2,0,0,0,0,0,110.5,0,2,0,56,0,0,0,0,2,5,False,False,True,False
54512,1,195,2016,30,18,1,3,2,0,0,0,0,0,158.95,0,0,0,51,0,0,5,5,2,5,False,False,True,False
54513,1,113,2016,30,18,1,3,2,0,0,0,0,0,107.55,0,0,0,133,0,0,0,0,2,5,False,False,True,False
54514,1,87,2016,30,18,1,3,2,0,0,0,0,0,141.75,0,1,0,51,0,0,0,0,2,5,False,False,True,False
54515,0,198,2016,30,18,1,3,2,0,0,0,0,0,90.95,0,1,0,133,0,0,0,0,2,5,False,False,True,False
54516,1,104,2016,30,18,1,4,3,0,0,0,0,0,141.3,0,0,0,51,0,0,3,3,2,5,False,False,True,False
54517,1,147,2016,30,18,1,5,2,0,0,0,0,0,78.76,0,0,0,135,0,0,0,0,2,5,False,False,True,False
54518,1,116,2016,30,18,2,5,2,0,0,0,0,0,121.37,0,0,0,81,0,0,3,3,2,5,False,False,True,False
54519,1,185,2016,30,18,2,5,2,0,0,0,0,0,90.95,0,0,0,154,0,0,0,0,2,5,False,False,True,False
54520,1,106,2016,30,18,2,5,2,0,0,0,0,0,121.37,0,0,0,140,0,0,3,3,2,5,False,False,True,False
54521,1,109,2016,30,18,3,6,2,0,0,0,0,0,72.25,0,0,0,135,0,0,0,0,2,5,False,False,True,False
54522,0,204,2016,30,18,3,8,2,0,0,0,1,0,90.95,0,1,0,15,0,1,0,1,3,5,False,False,True,False
54523,1,61,2016,30,18,3,8,3,0,0,0,0,1,139.34,0,1,0,135,0,0,4,4,2,5,False,False,True,False
54524,0,204,2016,30,18,3,8,2,0,0,0,1,0,90.95,0,1,0,15,0,1,0,1,3,5,False,False,True,False
54525,1,61,2016,30,18,3,8,2,0,0,0,0,1,139.34,0,1,0,135,0,0,4,4,2,5,False,False,True,False
54526,1,111,2016,30,18,7,19,2,0,0,0,0,0,122.61,0,0,0,37,0,0,3,3,2,5,False,False,True,False
54527,1,1,2016,30,19,0,1,2,0,0,0,0,0,139.0,0,1,0,56,0,0,0,0,2,5,False,False,True,False
54528,1,6,2016,30,19,0,2,1,0,0,0,0,0,87.78,0,0,0,135,0,0,0,0,2,5,False,False,True,False
54529,1,16,2016,30,19,0,2,3,0,0,0,0,0,162.0,0,1,0,56,0,0,3,3,2,5,False,False,True,False
54530,1,63,2016,30,19,0,2,2,0,0,0,0,0,177.3,0,0,0,103,0,0,5,5,2,5,False,False,True,False
54531,1,33,2016,30,19,0,2,2,0,0,0,0,0,134.1,0,0,0,59,0,0,0,0,2,5,False,False,True,False
54532,1,143,2016,30,19,0,3,2,0,0,0,0,0,121.8,0,0,0,51,0,0,3,3,2,5,False,False,True,False
54533,1,12,2016,30,19,0,3,2,0,0,0,0,0,134.33,0,2,0,59,0,0,0,0,2,5,False,False,True,False
54534,1,43,2016,30,19,0,3,2,0,0,0,0,0,123.9,0,0,0,154,0,0,0,0,2,5,False,False,True,False
54535,1,42,2016,30,19,0,3,2,0,0,0,0,0,85.0,0,0,0,135,0,0,0,0,2,5,False,False,True,False
54536,1,66,2016,30,19,0,3,2,0,0,0,2,0,126.0,0,0,0,81,0,0,3,3,2,5,False,False,True,False
54537,1,43,2016,30,19,0,3,2,0,0,0,0,0,123.9,0,0,0,154,0,0,0,0,2,5,False,False,True,False
54538,1,143,2016,30,19,0,3,2,0,0,0,0,0,121.8,0,0,0,51,0,0,3,3,2,5,False,False,True,False
54539,1,87,2016,30,19,0,4,2,0,0,0,0,0,72.25,0,0,0,135,0,0,0,0,2,5,False,False,True,False
54540,1,15,2016,30,19,0,4,3,0,0,0,0,0,202.58,0,1,0,135,0,0,6,6,2,5,False,False,True,False
54541,1,186,2016,30,19,0,5,2,0,0,0,1,0,90.95,0,1,0,81,0,0,0,0,2,5,False,False,True,False
54542,1,203,2016,30,19,0,5,2,0,0,0,2,0,90.95,0,1,0,81,0,0,0,0,2,5,False,False,True,False
54543,1,106,2016,30,19,2,5,2,0,0,0,0,0,121.37,0,0,0,81,0,0,3,3,2,5,False,False,True,False
54544,1,80,2016,30,20,0,1,2,0,0,0,0,0,105.3,0,0,0,135,0,0,0,0,2,5,False,False,True,False
54545,1,12,2016,30,20,0,1,1,0,0,0,0,0,89.0,0,0,0,43,0,0,0,0,2,5,False,False,True,False
54546,1,12,2016,30,20,0,1,1,0,0,0,0,0,89.0,0,0,0,43,0,0,0,0,2,5,False,False,True,False
54547,1,6,2016,30,20,0,1,1,0,0,0,0,0,106.0,0,0,0,51,0,0,0,0,2,5,False,True,False,False
54548,1,12,2016,30,20,0,1,1,0,0,0,0,0,89.0,0,0,0,43,0,0,0,0,2,5,False,False,True,False
54549,1,80,2016,30,20,0,1,2,0,0,0,0,0,105.3,0,0,0,135,0,0,0,0,2,5,False,False,True,False
54550,1,38,2016,30,20,0,1,2,0,0,0,0,0,117.9,0,0,0,56,0,0,0,0,2,5,False,False,True,False
54551,1,15,2016,30,20,0,1,2,0,0,0,0,0,89.0,0,0,0,51,0,0,0,0,2,5,False,False,True,False
54552,1,49,2016,30,20,0,2,2,0,0,0,0,0,198.9,0,0,0,6,0,0,5,5,2,5,False,False,True,False
54553,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54554,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54555,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54556,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54557,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54558,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54559,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54560,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54561,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54562,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54563,1,125,2016,30,20,0,2,2,0,0,0,0,0,72.25,0,0,0,135,0,0,1,1,3,5,False,False,True,False
54564,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54565,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54566,1,125,2016,30,20,0,2,2,0,0,0,0,0,72.25,0,0,0,135,0,0,1,1,3,5,False,False,True,False
54567,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54568,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54569,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54570,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54571,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54572,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54573,1,67,2016,30,20,0,2,3,0,0,0,0,0,142.2,0,1,0,43,0,0,3,3,2,5,False,False,True,False
54574,1,78,2016,30,20,0,2,3,0,0,0,0,0,142.2,0,2,0,1,0,0,3,3,2,5,False,False,True,False
54575,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54576,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54577,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54578,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54579,1,49,2016,30,20,0,2,3,0,0,0,0,0,159.3,0,0,0,6,0,0,3,3,2,5,False,False,True,False
54580,1,384,2016,30,20,0,2,2,0,0,0,0,0,65.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54581,1,39,2016,30,20,0,2,2,0,0,0,0,0,198.9,0,0,0,162,0,0,5,5,2,5,False,False,True,False
54582,1,149,2016,30,20,0,3,2,0,0,0,0,0,127.5,0,0,0,46,0,0,0,0,2,5,False,False,True,False
54583,1,149,2016,30,20,0,3,2,0,0,0,0,0,105.9,0,0,0,46,0,0,0,0,2,5,False,False,True,False
54584,1,196,2016,30,20,0,3,1,0,0,0,0,0,85.5,0,0,0,59,0,0,0,0,2,5,False,False,True,False
54585,1,120,2016,30,20,0,4,2,0,0,0,0,0,72.25,0,0,0,135,0,0,0,0,2,5,False,False,True,False
54586,0,0,2016,30,20,0,4,2,0,0,0,3,0,99.7,0,0,0,43,0,0,0,0,2,5,True,False,False,False
54587,1,246,2016,30,20,0,3,3,0,0,0,0,0,96.73,0,1,0,135,0,0,0,0,0,5,False,False,True,False
54588,1,149,2016,30,20,0,3,1,0,0,0,0,0,127.5,0,0,0,46,0,0,0,0,2,5,False,False,True,False
54589,0,207,2016,30,20,1,4,2,0,0,0,0,0,80.75,0,0,0,15,0,0,0,0,2,5,True,False,False,False
54590,0,207,2016,30,20,1,4,2,0,0,0,0,0,80.75,0,0,0,15,0,0,0,0,2,5,True,False,False,False
54591,0,195,2016,30,20,2,4,2,0,0,0,1,0,0.0,0,1,0,135,0,0,0,0,2,5,False,False,True,False
54592,1,99,2016,30,21,0,1,2,0,0,0,0,0,130.5,0,0,0,51,0,0,0,0,2,5,False,False,True,False
54593,0,202,2016,30,21,0,1,2,0,0,0,4,0,86.75,0,0,0,59,0,1,1,0,3,5,False,False,True,False
54594,1,379,2016,30,21,0,1,1,0,0,0,0,0,59.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54595,0,201,2016,30,21,0,1,0,0,0,0,0,0,86.5,0,0,0,135,0,1,1,0,3,5,False,False,True,False
54596,1,150,2016,30,21,0,1,2,0,0,0,0,0,63.75,0,0,0,135,0,0,0,0,2,5,False,False,True,False
54597,1,379,2016,30,21,0,1,1,0,0,0,0,0,59.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54598,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54599,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54600,1,150,2016,30,21,0,1,2,0,0,0,0,0,63.75,0,0,0,135,0,0,0,0,2,5,False,False,True,False
54601,1,9,2016,30,21,0,1,2,0,0,0,0,0,166.0,0,0,0,43,0,0,3,3,2,5,False,False,True,False
54602,1,292,2016,30,21,0,2,2,0,0,0,0,0,109.0,0,0,0,135,0,0,0,0,3,5,False,False,True,False
54603,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54604,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54605,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54606,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54607,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54608,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54609,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54610,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54611,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54612,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54613,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54614,1,14,2016,30,21,0,2,1,0,0,0,1,0,105.0,0,0,0,135,0,0,0,0,3,5,False,False,False,False
54615,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54616,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54617,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54618,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54619,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54620,0,205,2016,30,21,0,2,2,0,0,0,0,0,86.63,0,0,0,51,0,0,1,1,2,5,False,False,True,False
54621,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54622,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54623,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54624,1,89,2016,30,21,0,2,2,0,0,0,0,0,186.3,0,0,0,81,0,0,5,5,2,5,False,False,True,False
54625,0,208,2016,30,21,0,2,2,0,0,0,1,0,104.62,1,0,0,51,0,0,1,1,2,5,False,False,True,False
54626,1,14,2016,30,21,0,2,2,0,0,0,0,0,105.0,0,0,0,135,0,0,0,0,3,5,False,False,False,False
54627,1,292,2016,30,21,0,2,2,0,0,0,0,0,109.0,0,0,0,135,0,0,0,0,3,5,False,False,True,False
54628,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54629,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54630,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54631,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54632,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54633,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54634,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54635,1,100,2016,30,21,0,3,3,0,0,0,0,0,143.7,0,0,0,43,0,0,3,3,2,5,False,False,True,False
54636,1,98,2016,30,21,0,3,2,0,0,0,0,0,124.8,0,0,0,16,0,0,3,3,2,5,False,False,True,False
54637,1,164,2016,30,21,0,3,2,0,0,0,0,0,94.5,0,0,0,51,0,0,0,0,2,5,False,False,True,False
54638,1,89,2016,30,21,0,3,2,0,0,0,0,0,183.3,0,0,0,81,0,0,5,5,2,5,False,False,True,False
54639,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54640,1,379,2016,30,21,0,2,2,0,0,0,0,0,62.0,0,0,0,135,1,0,0,0,2,5,False,False,True,False
54641,1,101,2016,30,21,0,3,1,0,0,0,0,0,142.3,0,0,0,135,0,0,3,3,2,5,False,False,True,False
54642,0,213,2016,30,21,2,3,2,0,0,0,1,0,167.95,1,1,0,15,0,0,5,5,2,5,False,False,True,False
54643,1,132,2016,30,21,2,4,2,0,0,0,0,0,102.28,0,0,0,43,0,0,0,0,2,5,False,False,True,False
54644,1,193,2016,30,22,0,1,2,0,0,0,1,0,171.9,0,1,0,43,0,0,5,5,2,5,True,False,False,False
54645,0,209,2016,30,22,0,1,2,0,0,0,0,0,168.3,0,0,0,56,0,0,5,5,2,5,False,False,True,False
54646,1,0,2016,30,22,0,1,2,0,0,0,0,0,75.0,0,0,0,135,0,1,0,4,3,5,False,False,False,False
54647,1,101,2016,30,22,0,2,3,0,0,0,0,0,142.2,0,0,0,81,0,0,3,3,2,5,False,False,True,False
54648,1,65,2016,30,22,0,2,2,0,0,0,0,0,64.0,0,0,0,135,0,0,0,0,3,5,False,False,True,False
54649,1,65,2016,30,22,0,2,2,0,0,0,0,0,64.0,0,0,0,135,0,0,0,0,3,5,False,False,True,False
54650,1,226,2016,30,22,0,2,2,0,0,0,0,96,64.0,0,0,0,135,0,0,0,0,3,5,False,False,True,False
54651,1,101,2016,30,22,0,2,2,0,0,0,0,0,123.3,0,0,0,81,0,0,3,3,2,5,False,False,True,False
54652,1,101,2016,30,22,0,2,2,0,0,0,0,0,123.3,0,0,0,81,0,0,3,3,2,5,False,False,True,False
